date,title,link,Ticker
2025-01-17,"Stocks to Watch, Jan 17: RIL, Infy, Axis Bank, Havells, LTIMindtree, HFCL - Business Standard",https://news.google.com/rss/articles/CBMizgFBVV95cUxNZDhzTWIta05wZXhsakxsWmxhdFdfNEVTWTY2SERxZkVNN09jcHNiT3ZJeVoySVVUTDB3TDJoYm5nUnVPUEpQeUwtZlEwaFRKZTdpOGJHYXRPMzlULUFfNHExRGZTdTlsYU90bmtOYmVlVEhVM0t3R0IzTUZZaTlTZ3IwTm5LVTVPZzY1RlRmZWQ0S3h0S1cxYzhDSnBpTXlEUndKTFBZdG9rV1lwTG5aVnlIekpkbDdGTmlWdElrbmxZMDJiUkpOcjJZV0NTUdIB0wFBVV95cUxNTUxKTERfQXFVQ2hRM3Z1VklNNWJsT2FTVzZrSVhNS0d5c2duR0dhaWpHd3NjU2hTbWk5WHJadDJmZ1l6Z2FxbUd5QW9ZZHBRaVRvZlp3aWRxZGdMSnh5YXFKUHNwRlFpQjdOX1dGTjdMd1FGYXNXYnFGbzEyMlhmR1B1blYtMnMzUFpWeEZfVzZCa3Q5MzRqRkZ1MlFFVDFzeHJfaklWei1uZ0RPdDRLUWRJaDNBNGpxbDlaVUJyWFJ5eGNfVzdySHhDNHM4NXNZVjE4?oc=5,AXISBANK.NS
2025-01-17,"Infosys, Axis Bank drag down Indian benchmarks, outweighing Reliance's gains - Mint",https://news.google.com/rss/articles/CBMi3AFBVV95cUxPdXNPbDMxanBxaF9QZDZHOV9xaUNtb3pfTVhPQUo4NU5YM19vU1BsZVAyNk4wcDcwLUR2RC1fV05vRGlpWG9NT3VOS2wyV2RNY0xxTmk0cFUyVnBQTEVvaGlzeXlUNlBCSHFSQ2hoV2JYeU9IcXRVMzhVR3g0SThYTFdXblFwQlgtZXYtWkI5RERCOUgtVUNYTjBGLXB0S0NVMWFfamlXMEhpaF9pZC00aDlKQ2U4SG16MHVuMndrY05Fams4QWZFSW5YRVBFMFBobWFsa2haRjVud1Fm0gHiAUFVX3lxTE5IT3ViZkU2RzZSZmp2NmpHNFNxenMyeWxuX2xaSG1qeFZWbEs0WnRuZ1UyYkFDRVVxQkQ3RVp6UE9PYlV1Y05pRmhsWDB0cmhrcXItOV93WjZMd3RhYWotR09mVnh2WllYV1hiWEdZQlRDOTlJRW9OMFR4SkZmWUROMWxtX3ZTWTNLQ0NzYXY0NzV3ZjY5Z2V6aTN6ajY2VnlfSmhxUXR4NkZSM2JtdHR1bzBta3FTdFJBVmJtRTBpc2FpU2w3UzVHdkJab2NyUGQtTUM4dHI5bjFfbWlXUmE0WFE?oc=5,AXISBANK.NS
2025-01-17,"Axis Bank share price falls over 5% to 52-week low as Q3 results miss estimates, brokerages cut target price - Mint",https://news.google.com/rss/articles/CBMi_wFBVV95cUxPUGJQSk1uWWlzbGdVRlNRTFpyR3RNS01nT0s1aVlMSDFGUFVqbFprNEU3cXRhMXBoek83VmVxSHZCMnkySkN3eTNSSmtSdVNUQ0lPanRuYXNSRWFpX0NybDhNcnVlSE5PM0V5SE01dXBQZkFfNlBmNkUwbDUxTS0zcTUyVExNbkc1ZFVhaGRFaEdQZENEVkw3V1dzb29LU0Z1QU1zQ2Zhbmh0NHUyU3JTeUpLVV9YVlRWU2h4dDdvcXpybld1aEZhNmhCY1ljXzRHM1l4NEtUX3kwMmZRQXZMUzgxZ01TbkZjazhJXzMtdE5sREtOWXJQMHhoaEViUlHSAYQCQVVfeXFMTVM3aUx6QmdidV90dWJFX25qRnN0T2NYeGJORExiQ2pDcXpvd0dzMWRfR2RldXkyVTc4eHVGRFFSdkxEdHpxV1Z0US00d1BWQnBkTEFRZHBWaXNaLVFvaDNNaEVtRTFSaEtDNGdncnZpdkxSc3VOWmhGQTZmQ1BOOGJJT0RJQlN1dGU2NV8yb1FhSnNIbjlIbTdVVkZ5eFpPdTU3QUo5ZVdKMDlqd1gtWUhrWHFES2JRaUE5Y1dXY0dsem1uOVlaaU4yNEFyWGlCSWFIUXExN1lHRmxsLU5NQTJTMmJNZkE1NTVFTWpiRUEyNkdjRGtOT3ZRMHlKMDZpeVRqb0o?oc=5,AXISBANK.NS
2025-01-19,"Infosys, Axis Bank drag Indian shares down at the open - The Indian Express",https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSFhiNUttbmczZUo4RlBaQ09xUVdfc1dkYWNicEJIUVFsYWJFMWNVWkVWdEdqQzJuNG5raW9NcWUtcnRramU4NjZNM1B5V2xpbmpHU2gxTlZmTjhfZTBLQ2tucXVSSUhrM1lvdXVtZkZCdEV0SlNRS1h3cVRjWXp4Wk5IREEwUVlnOGV2Q2I3b1hZUE15Y2NXOXk4TzA3LS05YkVpajRleVBSMmfSAbIBQVVfeXFMT1lQRjU0Yngxbjlaa2hNUUdLb2IwRzI4MmhHeWlyR0tBNFV1eWxlNFlELVpJTUlLRF9RWWZ0bTZjTDNJUXRfNGRSMTg2OXFKVFNXUU9SRUtMWklmYkVpMkNSRWhPWUgycEw4TldKTzlJOG1HSDBVSjRGUXY5TlJqSWd1V2FFRlJ3TnhJLVVmeFpRUnhULUtOS1pvQkhXREt4R1R5Q0dMU0lueV95aWdOV1pwUQ?oc=5,AXISBANK.NS
2025-01-27,"Bloodbath on D-Street! Axis Bank, IndusInd Bank, Tata Motors among nearly 500 stocks that hit 1-year lows on BSE - Mint",https://news.google.com/rss/articles/CBMiiwJBVV95cUxPQkdNQ0NCMEVNbkpFZ3BqeXVKOWRPdHVBWlZBVE90U3k1MkpxRTh4TkItQXZaRzFBOWJYZnBzSUhXaHRlVHZaeUFvWkFVVElyTFo3ZGVEeHVvbzNHckZ5ZU5NRkRHb2FTQzBFSVlaLS1GUjYtM3hDMDFoUk91Mno2R1RHWDBseXZrMVRvRUUtOXlnWktETE5wTEhmRGtrSXJ3NzRvTDNsTmxzeGhPT1ZuWnZycTVIYndyYllqSmFhbjB2ODN2N1VCNTVWOGRrakYwRDlSN0FMNk92M1BtQXhXbFBvZlV0dVdfU0ZGbzBKMWp6a3NPc2daOWRGTE9ZQVg1RGNJa1k1VUNCOVnSAZACQVVfeXFMTkU4b0RabEJXN3ptME1jSmI4bGY4VjVmbnhfMG9zUnl5a0JBenZNWXJHOFBWd1ExcFNwTzlKVjlLS2hONEsxa19xaW1xQVBBNTlUUThiajVmVWQ0VHpCbEZOY2k1OU9JOVRLeXhGVE00bXpXSEZUemxZVjJWRkJqTXVRWVUzdjloUjJZeGJoTUJQNzFMZFZLZnlXV2RWS0huVW0tS1NITEpvejFWbWt2dnRIbTZ5dTZZcVJGZWhuR3BXaWxEcWlYV2RuRm5BNUNranRaNkN5R1Bodm5MYXpMelFYdC1VRkZ5bHlDMGdHYTcyWlVsemxFUExGd3ludlhHaVgyOTBEaEtKa0xzNEY2enU?oc=5,AXISBANK.NS
2025-01-27,"Tata Motors, IndusInd Bank, Axis Bank, Jio Fin, others hit 52-week lows - Business Standard",https://news.google.com/rss/articles/CBMizgFBVV95cUxNS2pZWlRTM3FubjR1ejBuZU9zcE1Uekl3aHZvdHNVcGJLNExLVnVwM3kxSkh5b2tvVWhNaExvV1ZHbExjT0MtOGFZbThkZE1xcUtOMmttUWlmam9JR1NIMU5NOER1bG9tMFRxUE4zdEF5MnZ0YldQTzI1X0oxTmR3TjVyNjFaMmI4aXMwaWtwYkNTVGNFV3FCTlc5SjEwZF84TEJaaUVTeEJrVDR4S29OWUdyVkJmaVlPV240U2ZjYW53Qkd5VmFPRzhFY1lfZ9IB0wFBVV95cUxPOUc0RjRkX1RfSFVibXJ6ZXVBaVVMOGhwbVpRaXRWd2tWNS1LNnZGUXF4Z25xUU9mVURmalRUSXBKc1phZ1ZNVzlWOG5YZTFvTWZpNzB4Y1p1eGNLd2VZWkZiTVhpdlBWUzlDUUlzMm55cEMyWlN6bTRZVEtWbGlEeXB6djZhMUFobXBFSXJZQkNlT1duN1c3a3lhRDc5cXYxS3RBRE1qNFktZHA2dnJxeHlvYzVXY1hqM2NSZGNkVWxhTHhPODNNVXpxcGJsbE5mWnhr?oc=5,AXISBANK.NS
2025-02-05,Axis Bank Share Price Live Updates: Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS - The Economic Times,https://news.google.com/rss/articles/CBMiwwFBVV95cUxNU0QyYWV0MFhsV3VWOTl2WjZyUi1WRkl2dW9UTnF4dTdHa1lDblZCeW5kQlQ2Q1pjanNkRmFXOGpRa3BNSl9BMmRSeWhnN3Rpa2NqNFZXZlFLQWxGRjZBbEZSSURKeEw5ODBUU0ZZdnhYVVpWWk9KbDFVbXBXeUNpbC1na1pNNS11bjJkY2wxMmJZZEkzSTF2UUR0RE1KRHFQaHVzWWFoSFVnZm5idzdDbkxuR1hoLUI5RzFlUEhCbEhBS1XSAcgBQVVfeXFMTjhGMmwwdDJ6RTBNa2FBT0RSOUZwZHphSmdmb3NmWGxwaHd6SVFDM2txdW1wdXRHdDFmREl0eUJlTVpjcUxyWlI0d0ZtTl9lTVhBT3NJWjUzalBwcGs5OUN2TlQ0UGwyb3hrdktlR0lzWjFsOHdsZzVhU3RMU2FmSGpmNE5HdUtGd1hLR0EwcUl2bUpvdGZOZUMyY1BINGI3SVdqRUxzeTlkUUtaTlJvaXlxMkVCb1I2dDE4bmNvVXhySE9hMjVEWm4?oc=5,AXISBANK.NS
2025-02-07,SBI Mutual Fund raises stake in Axis Bank to 5.02%. Details here - Mint,https://news.google.com/rss/articles/CBMizAFBVV95cUxNY0pCV0k1YkU4OE5HNkJBRFBmekxHUlFqOWhDSDN3TURMQzVLSTRJVDA1WS1GSHhSSmNwb1RmS01kZVY2UDJndFBscjZ2X1NDajNrcEduRk04ejZ5a19MTW5vazhYcTE3OHRkR2JQX1RoeHlsZEZiUUZ1WlFzMW5NdGtkUzZibUpQXzBGWTEzeHRnaVhRRkxBenZRSnpDRlgwVUI3czJlR0thdTdrbVJjRFpxeUhqTTlWYkdKMUltaG5zdDl3dk5mZFY0RjXSAdIBQVVfeXFMUFliaWFBeW1zQ29RR2FfRkNyNkJJbFZ6Y1ZPaTdVTXhkMWw0cS16QjFIbWFRcTY4anJWamlqTWdNYU8xdWxWLUJOVlB3Um8zaWpua0FCbFZ5czAxSmJPWkRVQjZ0eTdoazRGVGthMC1OVzN1ZUk2cG9DNy1Da1NsNjZ6clJDY3MtQkpVVm9PdVVwVFRrMENiQ2tIcU1aMGRiTm85LTIwRFVwSUJLZTlXRjJqTVY2VkVJRFVfc1NpMS1USjhILVg5NUNXWFpyYThnUjdR?oc=5,AXISBANK.NS
2025-02-10,"Axis Bank | CMP: Rs 1,019 - 10 largecap stocks below industry PE levels can rally up to 40% - The Economic Times",https://news.google.com/rss/articles/CBMi7AFBVV95cUxOYkhWdmI1QVc2amJUcVY4b05sVHg1Y3B0VUxTekhKMkdZVzZVbkRVRDBpMnRnREkyMnJqSHF3aDJkYkxlRHd6cVNvSVNudHUzdXJubFh2cHlXUnZfSklfck9lOEVYVDQ5RVNEOW1uYmhoczA4bXhfVnRDTVV6Sm1zSVNEMFRBMldmRHlvc29lS0dmUE4tLTJrLXM4ME9IMzZHdXBJQmpKY1FiM0tEQVR5eVo0bVhCWHRla3hNOFBNWFNjeU1Ib0JudElIckZxVy1KcjlFaU0weEtVUjdYVHFkaU1Ja1I1ai1KMmFpTA?oc=5,AXISBANK.NS
2025-02-19,"Stocks to buy or sell: Sagar Doshi of Nuvama suggests Axis Bank, Bajaj Finance, JSW Steel today - 19 February - Mint",https://news.google.com/rss/articles/CBMihAJBVV95cUxPTC1reEoyNXVUV0xrQ2cwYWVsU0lfSW5ZQlJKcVFldlN6YnlOcmhjMmU1dGNwN3JBekRkZ1pXZWFITFEzXzU5Ui1LN2RWMlBnSjNHZ3hJSHpRalpWb1JWeGtiNlNIVTFFZnd0eUI1VTJrT19xb3FDblc0Rjc2ajFUN0RCeUEzblg5YUdlSlRaQ0U3aVc1c2ppQms0UGpnWHU0b015ZVBlQzgycHpzb3Y0SWI4Vi0zSFF0SGdDUDlhVmhsQ3dhWnp2Y0s5dEJnQy1sTDJ1ZEJXQWR2dXlURHUyYlJ2eGNiVEZ1cFltX1g4QmVodjdTek5USXdBZC03aEJreGhudtIBigJBVV95cUxQajVqYzBmQkY5VzJ4b2VqWEZmazlpdzlrdmVSTlFRdnl4N3RUUFR2cFk4QjNzMnd0NzhjanlmRGpIbmh0czRSVktROTZ3bEZWREcxMnY1LUltNXFRZXZSalZJd1daS2FfQ0V2eXk0dVY3X01vMDJXZEd6TkU3LWZ6RHI2ZFFveEFWOUhCTDBpU3k0ZmVBT3pvX29QRlgxSWVJR3A4YkQ1bmJwcUh3R1lsMGpjS2tiS0dkWXA2QVllSGtlWGxoZE90Z2pkd3N4LXVHZmlhNnhrRy1oWTN5cFJJY1l4ZFNrUzFWMmNQUFoycjgyeTBCNE5tcVAyb1BhMU5sUXFrbWFRby1qQQ?oc=5,AXISBANK.NS
