date,title,link,Ticker
2025-04-17,"Infosys shares in focus: Should you buy, sell or hold IT major's stock after Q4 results? EXPLAINED - Mint",https://news.google.com/rss/articles/CBMi9wFBVV95cUxQYldJZ21EQ2x1X1Nid1BBMXlxT2dYTm51R21iWF9QYy1HakpUTGU2dHdoM1J0RlNxcmcwVFhHRGNPbEZGZ085OEwyTEJIV1JTMGtXVWNndVFncGFhM0VUYlctd2JBNTFWa2VNSWxCdWE3YVNMRlVNUW1hWEVsTVBFR0w5UGFZZkJsVDlPNGRQZnJMdWFTZXB4SEZ4ZE1lODJuT25ieDYtVnRTdVRXb3V0WnUtMW9FNjhUYXc2MTZ4TEdDX3ZWVEVuYzl0REZlWWh4MVNsTXN4V3o2X25EZ3R2NFJiTlJlcmpWUGxtYTV4UFpVOE9qVEww0gH8AUFVX3lxTE44dzkxTFVod2dRU0pJZTVfT21sVjFmd182clhzYVlRVThRNHBfdmc2YlIyRkwwWTRPRkFrYTZ5ZmcxX3Y2dHdpY1pLMDEtbGt0aks1NzBPalFJd3hOeTRIcC10U1VKR3kwd2JjNFpZNHJjQWtSaEpjWFZ3SEJsQVlTZ3F6SExrMHZoR0stWEJWMm9OckdoR3pFQ2VqcGZIekpNTzdTMUVPT01IbmU0b1VwRVZKdVdzWTlBYVBWOC1sM3I0cmhscEd0S2dqUFg3Tlc5bGljTklsX2V2MEJwbWRINXN2dUs1RzJaWVREdHBMdTR1bmhEZ0pwc0lrZQ?oc=5,INFY.NS
2025-04-21,"Infosys stock gains despite Q4 miss, investors focus on guidance; brokerages unimpressed, cut targets - Moneycontrol",https://news.google.com/rss/articles/CBMi9wFBVV95cUxONkN1MjZqSlBGcEdyMWhFVWsxMUlRVWVRWWtCQVd4R3pkRElMUkRra25hend0bGUwWFVxRnFXWmVvQXc3VjMzSnB0S1FVZnJhNkQ4YXJKSG5tYXpxc09janVzVll0eThJczRrdzBqOHY3dk0tZnBjalREdm9NQ2VaeUdiS1JDdFBpTTRaZDFycEdaTVpHZXZPYjF1U2k3dm1YbnhaMzBoaHNOOVRJeXQyY25MN3VCaDBEMXdNOVVQZGFURTZIdmN3WmNHZUptY0dkYTYyTGRGRElOTEZJVFlfb1JsNE43YjRrTzZtV0pKMUM0NGhrTXFr0gH8AUFVX3lxTE4tQ1VYdVcyWHg3a0VvN3BrQ19SS2cxVXFLT0FyQU5sLUxEVGF3clFyM3I3STA0QUs3TWVBM3daSkRlUExJOUVBVFJUNUx2cUNkd1hrUjJYdFdDQXpYY0p6SDNpeU9nWGhITFlMNEZleVN2WmxvMGowZk56c01WN29aQlp3UkIxYW9iQjZZWDZvV0NWUThWV3h4RUdEYmZmcWNUa3VJOXZqVTJwaDFTSDljeEY4UUY1NHNUZ21JdTZoYjVQTTBhN1JRVVFVNDd4WDk2RHpXUDFoVFQyY25NZDVlUWxTbVQtN1hzVEI1VmtET2RBTDVMNXh2Q2xfUw?oc=5,INFY.NS
2025-06-08,"Infosys shares to be in focus after DGGI closed ₹32,403 crore pre-show cause GST notice - Mint",https://news.google.com/rss/articles/CBMi6wFBVV95cUxPVklOMlB2YzA1V09wTV9OS1JOOU5uS295el9fVTU1REpZRmtSRlNJYU9IQVJXYkNMVzZBZjE5cUdPX3Z4d1h0ZVZjRTlQNm5odl9CeUt4cEhvUTByWTB2T2xJZmlYS1NRSHo4cURRTlNQS1hkMDhSSlpCaHNUU0FpRlJoVEV6cWplb2J6V2FQdnl0STFhTk5JVjQtc0UxT09ZSUtQVmhVOEprQTc5ellTYU0tV2M0dUlTVkFhaGJIS2tkWDFjd1F3MnBRNl9Ick1TYjh2dDZUOVFmRzVRUGFKTUdRUDVMOUhDdWY40gHwAUFVX3lxTE1iQUk1VWNocHptYkZkazJTU2JzNlh4RUlHc1BFcnNQSGF2dmdWQ3FCOHREZXhHUE9IdDVuRmVNeXllSWZoc25kNVFVRklhUTVNTDVvMjJlYmhmSm5Ub1A3LV9MUG1xb01RLUJlUU8zV3FiYjZ3OVozbkljUDVNQU1nMmRsbEQzdExuVGJId1NvdDJLRWZCOXVCSll4VS1KNjlrTUJzZFZyd0dSYm1OZlE1bm9FZFl5U3pwWndWVW5TX3ptUjladTFtVGFOZl9uZzN0d1U0Ulp6THM5b2k0dVNlZzk4cDJtQmQ0aG1JZHdCMw?oc=5,INFY.NS
2025-06-16,"Coforge, Infosys, TCS: Why are IT stocks rising in trade today? Explained - Business Standard",https://news.google.com/rss/articles/CBMi0gFBVV95cUxNd21Vd1AybHpIaUFTVjZIOG1XbDQ2WHBFUUtlbFdfMnpDcTd6czlBZXN4NnBZc0N6RzItbGw3NEYydnBsSThtQnBBUnZQZU9QLXdBTU8yc3loTXQ5dkdEUWViOVI3ZjBETmtzZThoUDRaVXR5UkJxOGtaNVdVaFVJMkEzZ1hjOW1mdFZoQlJmRmpxTGdPc0J2R2hUNG9fVkZzNEdBbTJhOTJ2b01Ib2gxM0FuT3NkY3BvTDdKR25vcGxFdzdRUFlPaXd5WDI5cGNIZ3fSAdcBQVVfeXFMT2F2RW1YcTFUZjFtYTNqVE55Y2p4TENtSUdwSFMzclNOdUFoSGpGQlFpWEJ5dnQ4clVGNVdaRFhrT0pHUjY0UWdDWGt6YXhWWHRTRERPaV9sQTdFN2szZ1Q5RFpHYUlyc0l4NUpxMEhTQ1p3ZmtYSWRMYnFWYWFpYXNmb3NmMHNfbm5jSnRjdDNqMm1IVC0zTnhERHd3OExPQ04xU3ZWeUxWQlV4NjJ5UUZzdnFfZkNKRzlEajBJQjRreXFtcUJKMVpZVmJYOU0tMnZDYndlOXM?oc=5,INFY.NS
2025-06-16,Infosys Shares Experience Surge in Trading Volume Amid Moderate Gains - Moneycontrol,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOOGE3c2FFTU4tR09hQzFrRTRUajhDNzF5Z1dxdjVFWFZ1ZXhDVGloVG9HT1pOMzQwWExWekF5WDQxcDYwZVRtMGJtMzRiTnlsOWhQNnpQVEowUTZXM3Z6Z3otNVFoLUM0UmlFSmJ3bEF3SXNDTnhhWkpaRTkzQWxmdlhiTzZEbW5JYVhjWEtmVV9SNkRJUG9OelRnSk9nNFRZYnZXeWFVbDg1blh6c1lEZ2RfQWpHREFJUEsxemoyZEhjbW9OX3RVc3l0Q1lqZXdlN1lQcWIzVk5OekUyaFlyUNIB5gFBVV95cUxPYnRGN2pmdlhBZVUwX1FIandIaVA5LWxFcFkwQjJIUjFTM2t2Ujk4UU1Ha1BwdEl6RG1pVDVvSk1iR3R2Yi1ZS2V1cHFCbkxxRjU3QWI2WUVaNFo4cWl1Mlpwb3RFQ2tSTnRMQndoVk9qbU1MQS1BTFhZY0t2S1ZIZE5scC1IX0x2a0pTanFGc3lRTndrY01FckxZUEJoNVB5aGgzQzJsb2x2OXNVZUhyU0lIOWpCY3UwVl9UOVdhYWtTZ2k1UFZ2V3JKWnh5ZnFxcDlNeWhRQ2cxQmZrMHoxelJtdExZQQ?oc=5,INFY.NS
2025-06-20,Infosys Share Price Highlights: Infosys Stock Price History - The Economic Times,https://news.google.com/rss/articles/CBMi4AFBVV95cUxOUzVRRGJ3Y01aY0JSLTV1ekNYbGRfVjdIRTAxU0ZoTElCcHpzZUVORmU1cGw0Wm5FbFctZVVkUXY3MkNfRkxSY3RzdGExbXUyX09hb1NQRWZIM0N1MS11eXV1Z3Z0cGFsQklJN1ZUMWo2UnRTSWFVcWJFNEdxSFVlNXpQS3l2b1Fyem9JN0ZFdml6N3l6SDdEU1pXTnMycUdPYmNvcTVoTGZLdUZrblRpQllmY0JZVTNTcmxvQjFUWWtIbC1qa2ttT0lBYkxBTE5ScG1MWUNsTUl5R0h4aWtSQdIB5gFBVV95cUxOOExyRm1vOThsNFAyTWxHaElXUmZQVmZPelRVNHdCUl84M0xINTVoUTVtTHJmbVB6UnRGWGlXSlQ2dEI1UUVJUDFJaS15UUhFeThZR2hDT0N5SEdHWlFhb0VIcC1mcmN0WHFtcDJJNkRKN2NaemZvUUozbmg3ZlBEbHJKdEx1UzlRbGgtRU53VDJXbHRoUGRoN0g5dEZBUllBT2FLX09nNW1VeGI0VDd2WXNFZkRxb3NMRVcwUGhZamVQY0psc3F0dHBpMWZRWG44UEFZd3ZGMnM3NjM1cTZ3cE41OEg3dw?oc=5,INFY.NS
2025-06-23,Jefferies recommends Buy on Infosys: 3 reasons powering the bullish call - financialexpress.com,https://news.google.com/rss/articles/CBMivAFBVV95cUxQeklXdWRSME43cGlrdV9tMUNQTHZveGtOUkFXR1BEMDU1WGR5SlV2OUVrTF9jaTFmLXpSQ1QxTUE4Tml5RzJBTjZSUW1NS2JBeXJyYjd4MVh0ZkJUUFF1WERBa2ZnMWJ5aGVkUl9WeW5wX0ZxeW9DTER5bUV1Qk5pOW9SMExpRThJSWVyREctazJRcWJkZ1NYMTloTnV0bElQeWVpSU5uLUEtR2p5ZmFlcHFjQWV0eTY5LWxpQQ?oc=5,INFY.NS
2025-06-23,"Stocks to watch: TCS, Infosys, HAL, BEL, ONGC among shares in focus today amid US-Iran escalation - Mint",https://news.google.com/rss/articles/CBMi9AFBVV95cUxPOFhiYVp6UUlXZG82aGJKZGlrdlFJVXdVVERGcGIxNTVTRk45VnZhaEhIaVUzcUFKVjRaRVpldDI0T2dQNVVnRnVjU0xnazdVRGpUOFZFalQwRG9RdXNYTjduYVY0dl9HeTVWTHltSXlzSU4tMjhOcC0yV19qdk8zc2dUVXBvTkxUZ1JmQTdPaVFTaDQ1U2c5TVBKdElXZTZ2OVJ2QjFUOVBlRkMzTFBSSzRkOXZHN20tR250VDBuaDJhUUdjeWVXX1dwcmZTRGVqUGlsaVpGWV9sWk8xSjdobk1IRkxNay1RSElpcmhMRTRzREFS0gH6AUFVX3lxTE5GR0RoYTdEeVBTTkVQMTBEeDVzTVcwdllrZjNnRkhqQk8xaFJnaDIwRWN0UUF3MXB4d09NN3dXeVMxMExvUWotckJiY0o5bVFaeFdZNUdrT3phbVB6amJINzVRZHRXNW1PVkJTUXZGUlVGNTVoank5Vkd0OUxRdnRHWUlFTG9IbVFWeDI4YkhCRDJCN0VjVldJSVIyT3QwWnAtb2pFTGlGMElNdFZIb1lELTNfU0pwZ2lUSmRNb0psb3pLdG5TTUNicE55LWNmWlhONTVyeUJjOUJtQTJGTkh3YzAzNEhhQjU2Sk1uaTRmRlNpcE1welIwM3c?oc=5,INFY.NS
2025-06-25,Infosys Share Price Highlights: Infosys Stock Price History - The Economic Times,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPVnpmNzVEcVdJeVlhSW1iYkJWdHdtckpUUGlXalZpaUoxLWxHR1FwTTdZS2dHb195aDI5N1FYQlQ2Y2FmUnozZVRDSnkwOG4zazVjaFBMZ3JucmE2MHhxNzJWTmNGRVQ3NzVtX1NQMzRUZk5FNkhkVmRUR2xZNTJCTHRIZXU2TmpRblU0dGlBN05BWTZVc0g4U00yQnVkODcwa055aUVJajhFbGVqaGtUZHMtdDNyYzBV0gG-AUFVX3lxTE9MbENNM3cwUWUyZjk5RWNJRG5JcnR4QmQzNTdVWTM0S3lDd016QzhaS1lMNTU4dlprMEZWM1FxdDZQSVBjSDhreXpkNjF0UEJOT1FraHBiNFM1VTlocWZyUDJEc3JBbWQzUlU5WDN4d3JuZWx2Q29KLUM1SEZpUGU4cXRNZElfX2p3aU1HbnlMR2lKdUdjVDdvT19BX2JZejVxSmhicUoxZnlYS1pUMWxDdklTTlk3RW9zVFhnVXc?oc=5,INFY.NS
2025-07-14,"Wipro, Infosys and other IT stocks fall up to 2% as weak TCS results, macro uncertainty weigh on sentiment - The Economic Times",https://news.google.com/rss/articles/CBMiiAJBVV95cUxOb19COV9NcS1LX1lrM2N5VVY1RURFV3F6eU9vQXlKQUZjSGpFbEJjZEZ0QmR1d2FwckJDdTRWU3VGQ2ItWWl4NV9zRG5JMm42SE5jZnM1YmZLRFpBXy03Y2trRDRROGVITVljQ2NVeEpFSy1oQTdMVEFFcEoyOXpVZjdGMHZsV0d1TThqNnRZaUg4c3lpZFJUSGZ3Y2ZaTjJZemtYdnNKcFFMYmloaDNnQjM4cnVhRXBLb29oVXNnMlQxbUxXVnYwa1lDaWZENzNEeFpYZ3RUOGtzdlhIRlhMeTIwb1luYlhTZWRZbXZuZmxodGN3MEpGR0ZPYWROdzRQOGphZlkyMVLSAY4CQVVfeXFMT2JEN212THI4bFZXSjdYUHJQdzNwRW05QXBXMWtGWUE5T0dWdXNWbEJkdnRVdU1CcUFzLVl6ekJsT1hYT2tpajhkc2FmLURJNnZMbUI2WFJ6dTlWNXgyRHA5R3hYMmJFaDJYREVnU1pUNG1ZanVNOUd2LTc0QVdObWlxYXlWeW1KeDR0OFdyRXBfSW9PUGIyWEZNaEd1b1IzZW83YkNjZGFoeHZXUzQxamhURHBVNXpzOEtzc1R6b2pfU1dQS1RmMUl3NVlZUE4yM3hfUVZoSXBCQl8zbElFQjBuNXY3ZnQ4YnBMOE1MY3phU0xjSEpRNHUzSHV6NUkzMGxtbXlRMGFMaTAyNS1n?oc=5,INFY.NS
2025-07-18,Infosys Share Price Live Updates: Infosys experiences a small gain in stock price - The Economic Times,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPRVNReGswbUR3MEQzbVBfYk1RNzJaX3N1RGExcGE5dUY3Qm9SaEs1VlgwZTdxcVM5ZFF0NGI3TzdYWlc3VWhvX1YxYjN2VGJWRjkxakFmcU9OSUR6TS1xLUNJOGJvMUZPWmwzR2FsbjhJQUstU1ZyR3NqS2Z5U0Iya3RHa0xsOTI4LS1TZUtEbUgwQkFTaE0zVUQyTTNzeFlMdUhsSDA1ZzJNOG8tZlZYVFlwTmFvVW1IZ011X1lOUmbSAcYBQVVfeXFMTzVkbGpKR3hzVXVER0gxUW1PY0Zya0pnRWRnV241NHhqTThlT3ZGU3RiODZGLXNyTXBCb0tSdFdfZ0Zab1IyUUlsekVrSF8zcW9mMFZVX1VJXzZfalZ6aUNTblZ4SmIwY3J4c0l4c2VLZlFVcWozYVBOdXNSS29IM3hUYmQwY2lvU2hpV0xadWcwd3pjUXNfdEhoaUNORS1fNVhidWFkT0NaNV9RaWF2dUxTX3BUYXRaRDl1YnlYMFhaNm5OYjBR?oc=5,INFY.NS
2025-07-21,Infosys Q1 preview: Profit to dip QoQ even as revenue rises; view estimates - Business Standard,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNVzBFaTZ2OXpuMnQ4blhUcHZVLTlJVExTVG5TY3dtX1BSRnljcGx1ZmVQaXE4Q3l5RXNITVhzdFpRcUJYUnFoZWJ2WWxJYnhwQkpIT2ZrWWZxQmFkRG1WUHJUMDBOSWw5X19OUG1GUkpVMFVxWmNvUTRYM2FWQ3dRWi0xal91Ql92TFp3UWs5LTJqNTZWMHl3N1h5bXFwWDhNcGdjVEw0LWR0a0FicFRvRllzdm1NQkM1SGNrN2tFRUdUQ1lYVC1aX1pMb2hZSHRJUWxSLWtYMNIB3AFBVV95cUxQYzFUdERsdFJVZ3N3dGxGNWhWZEltYmhIUEkwOWRJZEFUN0otRVNjTTVzQjlhYUtTWHpLdnBzVkdoMWZ3aGJBZlBKbEhHVkQ3STh0cnhxUFc3YUJhN0ZkVXZFWjZiekw0cHdzRWpLWjZxaU9Dd0c4b01SR1B3Y3dnTDktc2tGdnJxWlVscXh4eFdxekk5cnQxSUIyS3l1eXpJWVc5cFotYUtMQ2Y1ODJ3WGdGRklNd3pXaUhyTXNEcjcxclZmVFVQVG5ueVlQSUFZS3FmWm5uQWc4M2Rz?oc=5,INFY.NS
