date,title,link,Ticker
2025-02-07,Why State Bank of India (SBI) Share Price is Falling - Equitymaster,https://news.google.com/rss/articles/CBMivAFBVV95cUxOZkItQWdrTXNVYTducXpFV3BPR0JGdDlkaExsejhEaG1mS3A1Wm10VkpzM1ZfNC1oRnZDbnIxZDBoZXhuWTlZUVRlSmtWMEFzRnp0cE1UekRDQ0hraU90QUZHUHlEeDlxYkowdFZ4d1RRbWZyN3RYRWRtRFIyMDQxVFpCZlZPN0VOcDdsTlRDdEpFelNOUjkyVEVOZ2VtOGpueTc0T3N0X1JpUGdFUXIyZlhocS1MQjBDam94OQ?oc=5,SBIN.NS
2025-04-02,"SBI Closes 0.55% Higher at ₹776.60 Amid ATM Revenue Growth, UPI Issues - Groww",https://news.google.com/rss/articles/CBMiakFVX3lxTE9wWU1YTXJtdjU5bU1qSUZUMFBqaF9lUGtheTFoZk9VN1YtSFh4d2RaQXZEekZiVjhtWFVjelBfNmhPc19Sbmlrc2JoWnVqc0lxNmVNMVV6Zzl6VWtYX08tTVBZZVpTUnQwQkE?oc=5,SBIN.NS
2025-04-11,"State Bank of India Continues Midday Slump, Closes 0.67% Below Opening Price - Groww",https://news.google.com/rss/articles/CBMif0FVX3lxTE5WYjdvNnIxS21BYV9VM2lCVTJJcnY4U3RTRlpEYTJlS3paOEhLdXJGV2ZpT2hRZWR1WjF2QjAtTDg3UjRQRU12SW82c0U2cGZmQUpRX2lpeFRUUm1DUzZOWEdEMFJuSjJ3M3NBLXhqVUQ5dWxCanVELVJlVk8zMjg?oc=5,SBIN.NS
2025-04-17,State Bank of India Shares Surge 3.05% Amid Volume Spike - Moneycontrol,https://news.google.com/rss/articles/CBMizwFBVV95cUxOQTE5Tll0WEd6aFItOHB2bGNOQnR2dlJNZ2EyQktFb29aeFNNb3JqZUZCa2lsMHRQNldVWnZGNVFjSnJjcFA2eGkzMEdVUFVvOG9iRWNaWmk3aXcxNEQweWJqYTdBRm1SMTFwdGduQTBUaFo4b1NPUHNHODVKUF9YWUp1V29GV3ZzcDV0eFpSVlpmNFB6cHg4QThLUXh5QzhER0tzRE54WU5rNXZnc1puV0pfZjJySkdSVTZ1Um5tOG1CaVdLSEN2VFhPNUw5WjTSAdQBQVVfeXFMUERUcEZPTWFyS3BIeVlZV21VSkFBb3dlcko0ajFFX3dGMFpNY2hkZ25PX1EtZ2JnTnBLNzQ0SDlZcmtaaER0Q0hBWG5kT24tNHhDVnF1aWNtX1h0SzFINXIyTFV6R2J0czctYkswYTlDdEktUmlBamNyaWZuWHEyTUNmZktHMXAzaEVGb2hqZXJuVDlCMlRDdEJRX1BOTnYtUGlrM1B1aXQtUzJWdGlCdnhNYjNnQk12MmV3ZlJBZmpFa1NwZ3BpdVNSMTBPVDBDZ2xiMHo?oc=5,SBIN.NS
2025-04-20,State Bank of India shares rally over 3%: Here are the key factors behind the surge - Upstox,https://news.google.com/rss/articles/CBMi1wFBVV95cUxOLUhQVk5yb1dESkNlX0lQTE1JMjBPNjFvXzhjZ25NNG92V1F1VnZZOEZPamVPa3pyaC1Lbm9yWWQxbTZoaVZEUF9PNkZEcTZPRmhzX1BxTllZSVRoRC1leXk2dDI3RmlhNWdzN1drNjF2RVR6cmlPZTctVks5MG5aSmQwNjRRenE1dEdiX3hGREFiZjczM3h0R3FOMVVRVWVtd2IxV1VKQVdCRkdWa0tUN1QtV0Vtek51X2J5SkxuN3RHaDBXWE05WU5SRXdieXdnc204ZDI3Zw?oc=5,SBIN.NS
2025-04-29,State Bank of India to raise funds via share sale this fiscal year - Business Standard,https://news.google.com/rss/articles/CBMi0AFBVV95cUxQbWpDWC02dTV1NnZUX0U1cXlxOHRkR0JtNWpfVm9VbFE5SC1hNTZVQzA3WmpVZTV1ZkF3b0E4cjdQaTd2cXZtN3RYQXJpR3N5OC0yUkNBZklubEJHcDlKazZqWkotbHJWd0lMZVluS2RPUHd0TlZrOFJpYW5MdzRZc3FsTDFjOS1HQ045OTNpVU9lWHc3ak9jZm9oX3QtNTAxSTBqd1hnWWNCR2ZiTXR2dUZpODZ3aUlkNXExUXJhZDVPdENJUlA5S0FuM3ROSUND0gHWAUFVX3lxTE5tSGMzN05LWmxoRHdLRF8xSkZjVGVFdHgyTDdfb3FsQU1odEktazBUWDhUQkgxMnpqWlEzTDNHejQ0eHJTVlJpcUxYdUdlU0JQdndjN2ZSbGZ3RUNlTUVsRnRwaDdoeFBzUkcwSkVEUENvQk5nRkNEbU1Sd2hWc2tDTUdxMnlkSDEtZ1NtY1o3ZS1SeEFJZ2JxNUdxNGR5MjFjSW5BMVBRRnRNeTZfdWYzeHBvNXg4bkx5cWJVUjlSNGFVZ3NsSzNPMFFQMHZDZURmMmNMNGc?oc=5,SBIN.NS
2025-04-30,SBI dips 3% on profit booking on fund raising plan; should you buy or hold? - Business Standard,https://news.google.com/rss/articles/CBMi0AFBVV95cUxPblFjQlAzZXlnMk9nY3R5U2VHci1uWXJNaUZTNXNmNnBqMTA0ajRoVUQ0aW14My0zOFFvenFZanZ6eERldm96bWtEd0xRX1RKYm40ZEV6ZHNvZFR2a19OcUloNGFDMzB3YThkM1dfTHUwRnNncF9TUU5RVHFaMlZSY29TQlBobm1aU0NSUXB1N1NuVVJvNVJvZ1ZpTmFicVM2Q2p2QXB0ZjMxNFVlRzdtWVF0ZUozTXlJWkRSQTRyRjN1UjR6azV4Q3gxMDdPZGNM0gHWAUFVX3lxTFAteVZPUEJtajdDcTI5c1QtWXBCVFNZXzB1N05KQXNUYlNtQThNVERYckFkRWJxX1hiSUo0ejJjYm14OFNvTnpVRm9nSkZJMEEyVDV1QktmTV9oR0x3MXlTaTNZNDdFTmRpWlprREgxWnczVlRaODBJTThCZUFJZ3Zqb1N1bndzMFRXN2h6dTNNbXJ0dXlUa2YxNUdKa1RTYVpXQlNTZEo2eUpSWWdnSEZSZGt0TGR1WFBEQXptNjV1WHZEVURqLWk0Qi1id2VBZHZiUDEtLUE?oc=5,SBIN.NS
2025-04-30,SBI shares fall 3% ahead of lender's plans to raise funds via various modes - Moneycontrol,https://news.google.com/rss/articles/CBMi1gFBVV95cUxPTjF4ZngtWW5vd3BSS0hSYnBZNlh4ZHVEWlMtSFZBWkxJdThvNkNfSHBYSW1odXk1bzQ1ZGdGOW1ic1lUNHhsdllodTB3WjhUcW5FSEZYakJqTkxONEhTakliMk9VT3ByMXFJbUFabEZlZ0Rocm11ZWw1VElrWmRLTWZRSlNrSG5jQUxKdW85YVFqd0lwc2VXRzNTQVNVdnpqV3dfbDZGOHZMQUlPU1ljd1I2c3lndEl2SnNnckptVUVMazlPQ1NLRG82MmlTd2IyTXdKd21n0gHbAUFVX3lxTFBNeTdmNV9VdDlvQkhJQzltNDlBQzlVMWgxM2JQNmhoV09UZnl4R1Y1Q1RCaWN0WU5Kb2dYX3plNkRnX05xd3loY3FPaVRIQTJxWDhnbVFON1U1Nm5TV3dicnkxU1VCbTMwNUV2OHJ5cXMxc2o3aXhKeXNJTjZiWkxRUURVUHVJU3hlZlpUaGFUbDdra0szVDZBaWo4VkNVbmozSmtYQTZ0QkhtMGkzMFdfVGlyNnV2MHJpdE5iaDF6dE9iVzYzOFlJTFFSYUtuLXUyLXFtYTV4VmYxWQ?oc=5,SBIN.NS
2025-05-04,SBI share price: Should you buy this stock after Q4 results 2025? - Mint,https://news.google.com/rss/articles/CBMizgFBVV95cUxQc2ZVQ0p5enRYOUpLTVR2UUdmaWVtU0xZdWFsU2kyN2poUUxEOUF5NTE2cjl1ZWVLU0VHZFpLS1JMRGdfUzRKclpIR0lVRGtCOHU4dlhkX3FHV2lOUFZoVGdwdE9hekJCX1Y0bno2VDJsdHVneWpKR3RNbGRxMXFCa3hua3RQVkdEOWozc3EwSUs2QmEzd01xMTNHTFIxb3VkaHFhSXh2Y0tWMFpFQW94SHRiVUd0YkVRYW1oOGxobm0ydlQ1c2Q3LU5UQlM5UdIB0wFBVV95cUxNdmNpTDZ3WXJYX3RFanVkaVUzcDkwTWtHeXNveHZrN1VxS2wwbGJUR3FkQkphNUVXVXJYcFlpWDYydHAwM1Vma0U5RHBlRmxZUVpTekZ4ZXNfclF0Vmhka3NiVE5yQ01kcXB4all6bHNhaVlReko0LTNPMVF1MklUbVhxSlFJU2JWNEtTNTNwQW04WE5ZdWJtaUM4c3pOSXBlMU15WXcybmRtakxGeWlCd2R6S0xlNmlaenRaR0JNdVd6VkJJdUF4UG5zNy1wekVrWEhV?oc=5,SBIN.NS
2025-05-05,SBI share price falls after posting 10% YoY decline in net profit. Should you buy or sell? - Mint,https://news.google.com/rss/articles/CBMi7gFBVV95cUxOTDM4THZMc3dOYTJnVXZFd1UwTGtpMUlRVTg2WGM0b2Y1NXg1ZC1sMDZUU0FTM2g3Z2ptNm8xRHVqYmZRT1lMejg2MlIybzkzVkNYLU50TzdVaFhMR2VBbXI3MVNieVJNX01ZeVhlQVNLLUR6c21IeXJNckRzN2pSRFBKbHY2WVBaQWVHb1o3YkVmN2lxRW5qUW5uaHB2VHBaX1N2ZndjX3lFR19qMjlIbVR5d1daeUtQVnZqOGQ0dWd4X0Y1WnBLN3pQV2NPQ0puUVlQQnNaQWc0cnFzcTA0emNuMEZxLVItVlByZnlB0gHzAUFVX3lxTFA1QkVqN05kV2E0VWpuSGMwTk0td1M4WGpaUFBETmZfckx5UGFLU2RaUGNtbEhxX2wzRWJJdkpUSkw4V1NYaHhUWktoQXNaZi05TWtxSGl4NFhNSVVGRHpVZXBLd3pkc1RBdjM3NS1zRTMzRV9UNVEyS1JkblNlbWJvVFU3aV9sd0gzU25RNHdxaXpFNlNjbnNrVWNGc2NnWkx5QXZLOVY2SGJseGdKcGlCdGFwWXJJMm5LYl90WDBzOVN5SHJPSFZWYXdsWE56eWdaM3pKck5Yb2l1V0Z5aGU5U2FnUzF5cUlKc0tZeDRUcXBiRQ?oc=5,SBIN.NS
