Date,Open,High,Low,Close,Volume,Ticker
,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,ICICIBANK.NS,
2020-10-05,358.58479978841365,370.09432623171557,358.58479978841365,360.8576965332031,26530105,ICICIBANK.NS
2020-10-06,364.7264764539831,369.2722407956626,362.7921011129556,368.11163330078125,18093629,ICICIBANK.NS
2020-10-07,366.85424546551116,371.73856056312695,361.82488764712906,370.0943298339844,21845743,ICICIBANK.NS
2020-10-08,372.3671875,376.91298055648804,370.094290971756,374.78515625,21085500,ICICIBANK.NS
2020-10-09,377.8801621171515,390.2601501160808,374.2048319651865,388.3257751464844,41641237,ICICIBANK.NS
2020-10-12,390.21182534600655,396.546891935066,387.5520596074177,390.7921142578125,25742564,ICICIBANK.NS
2020-10-13,387.84218749999997,387.84218749999997,380.58828124999997,383.248046875,19922778,ICICIBANK.NS
2020-10-14,381.4104067900544,395.82149502453933,376.23594762259205,393.4518737792969,23368177,ICICIBANK.NS
2020-10-15,393.54865771561833,396.4502207307488,376.381076542763,378.1703796386719,34234586,ICICIBANK.NS
2020-10-16,381.07192741115637,388.1323853257364,377.68677069557504,383.10302734375,25339096,ICICIBANK.NS
2020-10-19,388.8577498246702,405.0097940133014,387.9872869169009,403.4139404296875,41072871,ICICIBANK.NS
2020-10-20,399.9320898880308,403.2205219669366,397.51412078350825,400.9960021972656,26158669,ICICIBANK.NS
2020-10-21,402.3500467239165,414.4398918778803,396.8370655272196,406.5089416503906,43124966,ICICIBANK.NS
2020-10-22,402.7369021331522,405.8802617660011,394.27401081394356,399.35174560546875,33088074,ICICIBANK.NS
2020-10-23,403.3172074341828,406.7023638514961,398.2394728082129,403.26885986328125,22151463,ICICIBANK.NS
2020-10-26,404.3327747142863,405.3966870047404,388.27748375665215,391.1790466308594,21712057,ICICIBANK.NS
2020-10-27,393.0166844347562,398.86815756764355,380.3465210594732,396.4985656738281,33571163,ICICIBANK.NS
2020-10-28,396.45011708402563,396.45011708402563,381.845581156123,383.0545654296875,28145103,ICICIBANK.NS
2020-10-29,379.37931104677585,389.67985240331024,376.86461754959504,386.7782897949219,32615425,ICICIBANK.NS
2020-10-30,386.2947289906515,389.48646584197274,375.3171436155847,379.7178649902344,27225165,ICICIBANK.NS
2020-11-02,403.31722570111475,408.92690192596,393.64534978502087,403.7524719238281,72698777,ICICIBANK.NS
2020-11-03,411.0547028869553,432.23610402659176,410.28096466448005,429.28619384765625,61813071,ICICIBANK.NS
2020-11-04,422.9510864283452,427.4968795330353,411.3448363052764,422.70928955078125,43426662,ICICIBANK.NS
2020-11-05,430.39844369398963,431.6074280863885,421.3068869663944,424.1117248535156,30129938,ICICIBANK.NS
2020-11-06,425.41744435635866,430.30172961520657,421.887215747033,428.2706298828125,27831424,ICICIBANK.NS
2020-11-09,435.23440625669036,449.3553506740408,434.26721868723104,447.5177001953125,40995422,ICICIBANK.NS
2020-11-10,469.8596918276861,471.06867624420056,457.47970320906666,467.97369384765625,57535138,ICICIBANK.NS
2020-11-11,468.8441572525586,474.45383314501777,456.60924084689134,470.5850830078125,45609279,ICICIBANK.NS
2020-11-12,465.79753220616954,467.68353022793707,455.8838597713585,461.0583190917969,31071572,ICICIBANK.NS
2020-11-13,457.18955336212247,471.1170477728219,452.2085140118674,469.6178894042969,34815091,ICICIBANK.NS
2020-11-14,473.77682959493876,473.77682959493876,468.74744250377756,470.9236145019531,3636073,ICICIBANK.NS
2020-11-17,474.40547716498975,476.82344595787964,462.46070542486973,470.44000244140625,36127378,ICICIBANK.NS
2020-11-18,471.987538108646,482.62660146765234,470.2949598469859,481.3208923339844,29156543,ICICIBANK.NS
2020-11-19,473.92190623470134,477.1619904764891,460.18783102304366,463.0410461425781,31896908,ICICIBANK.NS
2020-11-20,463.76643834197404,467.5868410378285,452.7405059822393,464.4434814453125,30089190,ICICIBANK.NS
2020-11-23,465.9909382537843,467.4900966289245,451.1929809114097,452.88555908203125,29513544,ICICIBANK.NS
2020-11-24,458.44689475673306,464.25002000681826,455.73878144651513,462.50909423828125,23135994,ICICIBANK.NS
2020-11-25,469.0859704750994,473.8735607431382,455.64206918328426,457.1895751953125,34168305,ICICIBANK.NS
2020-11-26,459.51080383552255,461.5419035625045,450.51594204923714,459.7042236328125,28707911,ICICIBANK.NS
2020-11-27,460.7681168411808,463.81475154802274,455.8354547120834,457.8182067871094,48390771,ICICIBANK.NS
2020-12-01,463.9598714470202,472.47110993204035,458.737035155163,469.18267822265625,20120049,ICICIBANK.NS
2020-12-02,470.3916419909318,471.0203079566238,456.7059449011856,464.68524169921875,21244707,ICICIBANK.NS
2020-12-03,466.28110351762894,469.0859413876305,463.1377441165778,466.039306640625,22701738,ICICIBANK.NS
2020-12-04,467.8286686792453,487.4625657719017,467.15162553140584,485.5765380859375,39547014,ICICIBANK.NS
2020-12-07,488.429713257333,498.6818776850047,487.60759793573476,493.7008972167969,37778332,ICICIBANK.NS
2020-12-08,494.71645763065817,495.20005143088366,488.8166073646628,491.7181701660156,19339943,ICICIBANK.NS
2020-12-09,493.265649342467,498.1015870811186,489.4452467224436,494.7164306640625,21272782,ICICIBANK.NS
2020-12-10,491.42799463025165,497.52129383768204,482.3847852343927,490.31573486328125,20419020,ICICIBANK.NS
2020-12-11,492.5402600971471,499.9392684715248,489.49362521628535,498.5368347167969,25335765,ICICIBANK.NS
2020-12-14,501.09985462432047,510.48158582648927,501.09985462432047,508.5472106933594,26369591,ICICIBANK.NS
2020-12-15,506.8062607073669,507.0480575874754,496.2638931216608,501.0514831542969,26969145,ICICIBANK.NS
2020-12-16,502.98588637801146,504.581769489123,494.32957529483787,495.6352844238281,24263586,ICICIBANK.NS
2020-12-17,497.13440798976995,499.552376900226,492.39519482852046,493.65252685546875,23883288,ICICIBANK.NS
2020-12-18,497.13439642175734,501.24494347388276,492.4435309413817,500.1810607910156,21735833,ICICIBANK.NS
2020-12-21,497.7146765902352,497.81143076216875,472.1809613580003,478.27423095703125,29157759,ICICIBANK.NS
2020-12-22,480.98234853273675,485.3346924328504,473.05142846892903,483.8839111328125,32328041,ICICIBANK.NS
2020-12-23,482.62658447039485,488.9133035065824,480.25696318103564,487.0756530761719,19205951,ICICIBANK.NS
2020-12-24,490.1222640252208,499.02040080266494,488.5264105586737,496.6991271972656,17576807,ICICIBANK.NS
2020-12-28,498.9721000804918,504.09818248853617,496.7475214029454,503.03424072265625,14470472,ICICIBANK.NS
2020-12-29,505.40386899881935,513.3831667055341,500.8580754685047,511.44879150390625,19092649,ICICIBANK.NS
2020-12-30,514.2052886729333,515.5109682628731,507.33822159368026,511.4004211425781,21365141,ICICIBANK.NS
2020-12-31,512.7061229542174,520.8305224041408,509.2242712085053,517.4937133789062,27817770,ICICIBANK.NS
2021-01-01,517.9772848018079,519.3797185671838,508.8373505736061,510.1914367675781,13592625,ICICIBANK.NS
2021-01-04,514.8339510602137,517.4453694038815,507.0964502093146,514.253662109375,16549750,ICICIBANK.NS
2021-01-05,509.3694162174623,522.2330005785209,505.8391575660191,519.62158203125,23311516,ICICIBANK.NS
2021-01-06,521.0723213555052,532.533470843339,518.2674536925388,528.761474609375,28178838,ICICIBANK.NS
2021-01-07,534.0326856234831,536.2088578403149,522.0395351266308,523.34521484375,21138034,ICICIBANK.NS
2021-01-08,529.051628615732,529.14832376484,518.7510568404906,524.2640380859375,21937965,ICICIBANK.NS
2021-01-11,527.2622725348874,528.0843582708685,517.4452961079023,526.8270263671875,19394393,ICICIBANK.NS
2021-01-12,523.248485704408,532.5818695522247,519.4764304939304,530.018798828125,16388310,ICICIBANK.NS
2021-01-13,533.4039304447089,542.5922121114808,530.2605709271289,538.2398681640625,21920297,ICICIBANK.NS
2021-01-14,535.870227056857,540.1258757054776,532.5334183474205,535.1448364257812,13330898,ICICIBANK.NS
2021-01-15,531.9531744575852,532.9203620475081,523.7320799432407,525.182861328125,15708956,ICICIBANK.NS
2021-01-18,526.6336219953223,530.4056770606078,511.5455197990673,515.6560668945312,21580313,ICICIBANK.NS
2021-01-19,521.3140942006606,529.7769853402817,516.3814612636875,528.5196533203125,20575358,ICICIBANK.NS
2021-01-20,528.5196575001761,536.4022007473827,528.0844112887789,532.9203491210938,16097138,ICICIBANK.NS
2021-01-21,536.7891560617119,542.5922820731898,531.6630732247297,534.5646362304688,18189277,ICICIBANK.NS
2021-01-22,534.9514378749004,535.3383365278268,513.1897168778343,516.2847290039062,24515997,ICICIBANK.NS
2021-01-25,518.9445431722849,524.5058723888126,513.7701126446702,520.3953247070312,23415249,ICICIBANK.NS
2021-01-27,520.1534160710684,521.507502158995,502.0669983491654,505.2103576660156,28049286,ICICIBANK.NS
2021-01-28,497.7146757786245,512.4642855060281,495.2000118315192,510.91680908203125,29836591,ICICIBANK.NS
2021-01-29,515.8495022563794,527.0689142579889,512.0775058939221,519.3797607421875,33172808,ICICIBANK.NS
2021-02-01,533.8874371389936,589.4523642781528,532.9202497528723,583.9877319335938,69354326,ICICIBANK.NS
2021-02-02,592.8859585223905,603.5250213996276,579.0551885884709,597.0932006835938,42362384,ICICIBANK.NS
2021-02-03,602.944793458404,606.9102391369971,593.8532061037708,601.92919921875,27155908,ICICIBANK.NS
2021-02-04,598.4957378325977,610.9241352153243,589.017310165166,607.6840209960938,29982222,ICICIBANK.NS
2021-02-05,607.6838977607114,614.4542102976689,590.9515657258617,593.9982299804688,32015570,ICICIBANK.NS
2021-02-08,601.9291138068694,613.1485241665923,601.9291138068694,608.9412231445312,18230551,ICICIBANK.NS
2021-02-09,610.6338621221892,622.0950704979593,607.9740962462539,612.5682373046875,27155615,ICICIBANK.NS
2021-02-10,612.5681705304688,617.2590652561544,605.8462647299784,611.4075927734375,23967387,ICICIBANK.NS
2021-02-11,606.1847931105234,612.8100041729464,603.621722506333,609.9568481445312,16072702,ICICIBANK.NS
2021-02-12,609.2314148357126,628.5751643585809,608.7478210976409,626.3505859375,19049709,ICICIBANK.NS
2021-02-15,633.5078437351505,654.592520468244,630.6062810920887,651.8360595703125,27155194,ICICIBANK.NS
2021-02-16,651.3041452267947,657.1072707534994,628.2366858386765,636.7479248046875,24966739,ICICIBANK.NS
2021-02-17,633.3143842829531,643.1313613478358,628.0432004259342,635.7807006835938,21684753,ICICIBANK.NS
2021-02-18,628.6718659610644,630.9931395406657,616.6787175205237,623.4974365234375,27845347,ICICIBANK.NS
2021-02-19,614.6476732455143,614.6476732455143,598.689079054246,603.5733642578125,24055811,ICICIBANK.NS
2021-02-22,601.5905843422124,608.6510408085518,587.3729172466086,589.8392333984375,27092321,ICICIBANK.NS
2021-02-23,594.5786296829727,602.6062756664275,589.0656480689298,596.0777587890625,23534585,ICICIBANK.NS
2021-02-24,594.9169693901171,623.8358973939102,594.9169693901171,620.0638427734375,17762047,ICICIBANK.NS
2021-02-25,621.6114680275654,627.1244490272395,605.749568139458,607.393798828125,38571809,ICICIBANK.NS
2021-02-26,594.820400415131,594.820400415131,571.511201832981,578.1364135742188,57349273,ICICIBANK.NS
2021-03-01,587.6148115351774,591.7737063871841,580.506006324913,588.3885498046875,21527318,ICICIBANK.NS
2021-03-02,589.9843628029663,596.2710814229979,579.3453005229128,590.4679565429688,24051433,ICICIBANK.NS
2021-03-03,597.7219315035081,612.9551360685247,593.7080793860969,611.3592529296875,21036174,ICICIBANK.NS
2021-03-04,598.4472777927014,610.1986297696074,595.5940628032014,600.3816528320312,25057198,ICICIBANK.NS
2021-03-05,593.0793454502124,594.5301265990473,581.7632406828126,589.452392578125,26645968,ICICIBANK.NS
2021-03-08,591.5318927303614,595.7875416407732,581.4248298749109,588.098388671875,19632433,ICICIBANK.NS
2021-03-09,594.6753156345112,607.732349187152,592.2089988810582,604.5889892578125,23056249,ICICIBANK.NS
2021-03-10,608.1191741716692,609.8117523900396,601.3972088693664,605.072509765625,15838994,ICICIBANK.NS
2021-03-12,610.7306308056782,617.0656978723295,588.3885614977289,592.7409057617188,21757862,ICICIBANK.NS
2021-03-15,591.8220919937933,592.7408729504853,571.220949725329,583.6976928710938,24347946,ICICIBANK.NS
2021-03-16,586.9377808972519,587.0828826525666,574.1709515976513,575.4282836914062,17925629,ICICIBANK.NS
2021-03-17,577.9428911922378,583.842770488018,567.7390746552627,570.1570434570312,20214082,ICICIBANK.NS
2021-03-18,575.2347873875159,581.6666081188232,556.6164273081386,559.6146850585938,22776537,ICICIBANK.NS
2021-03-19,556.3262649856949,569.5767456179047,551.2968781504658,567.4005737304688,29162618,ICICIBANK.NS
2021-03-22,567.5939436827399,567.5939436827399,550.8132646756579,554.6336669921875,21755401,ICICIBANK.NS
2021-03-23,557.1000991092656,569.9153357641228,555.4558682602654,567.1588745117188,29486417,ICICIBANK.NS
2021-03-24,560.968812379543,561.5007537572067,546.4609982662789,548.8789672851562,24434219,ICICIBANK.NS
2021-03-25,549.4592117255838,560.0015794068414,538.8201489043831,552.7960205078125,27170186,ICICIBANK.NS
2021-03-26,565.3211229435119,565.3211229435119,555.4557981275727,559.5663452148438,20724410,ICICIBANK.NS
2021-03-30,562.9031566253199,573.6389148655057,562.9031566253199,572.0430908203125,28011943,ICICIBANK.NS
2021-03-31,566.7719331798698,570.3021915302315,560.0016199848885,562.9998779296875,20119972,ICICIBANK.NS
2021-04-01,568.2709708245754,576.5404116629619,561.1621667252903,574.896240234375,15631940,ICICIBANK.NS
2021-04-05,572.5749999999999,572.5749999999999,545.01015625,552.505859375,23260127,ICICIBANK.NS
2021-04-06,555.842658952547,559.5179595858626,545.8806396721993,547.3314208984375,23284697,ICICIBANK.NS
2021-04-07,547.9600455537718,560.9687287423008,541.0446906102908,558.6958618164062,23984399,ICICIBANK.NS
2021-04-08,562.9031820726192,566.626830712183,554.4886381629826,557.777099609375,19262565,ICICIBANK.NS
2021-04-09,555.1172852619845,560.0015703993944,546.46094520839,547.62158203125,23239564,ICICIBANK.NS
2021-04-12,533.3072406987869,533.8391820468089,513.721692737257,520.8788452148438,26601702,ICICIBANK.NS
2021-04-13,523.2484697116017,545.3003342626445,520.2018052860706,542.205322265625,25445897,ICICIBANK.NS
2021-04-15,547.3798090534764,557.8254228504287,535.9670077006499,556.3262939453125,37614884,ICICIBANK.NS
2021-04-16,555.7459959464757,558.7926606343113,545.5905256969555,548.3470458984375,24045008,ICICIBANK.NS
2021-04-19,531.9531010111937,543.8494949182292,516.8650003045784,541.3831787109375,28526176,ICICIBANK.NS
2021-04-20,546.6544575699116,553.8600171841462,534.4678580729144,540.7545776367188,24425842,ICICIBANK.NS
2021-04-22,533.887495728224,561.5490343939207,528.9548631306675,560.1950073242188,34942633,ICICIBANK.NS
2021-04-23,551.2002486168636,561.45241378269,548.4437284785654,551.2485961914062,33749097,ICICIBANK.NS
2021-04-26,582.2469587226377,585.6321154593971,568.7063317755996,571.70458984375,62584522,ICICIBANK.NS
2021-04-27,573.7840448494992,582.198588792846,571.7045678923548,579.1035766601562,24239685,ICICIBANK.NS
2021-04-28,578.3781688725504,602.3644088855251,578.3781688725504,600.9619750976562,33292864,ICICIBANK.NS
2021-04-29,602.1225985142227,607.8290286823235,589.0172189949614,601.0587158203125,34537860,ICICIBANK.NS
2021-04-30,590.0811197457465,596.1260421289493,578.4748687699971,580.796142578125,23653258,ICICIBANK.NS
2021-05-03,573.1069898029775,579.2002597619761,568.2227043212583,577.169189453125,18010557,ICICIBANK.NS
2021-05-04,577.0724007597935,588.0499544209605,569.6733933453055,572.1397094726562,15115127,ICICIBANK.NS
2021-05-05,575.7667234251652,584.9550049381851,565.5145592446672,583.0206298828125,17253943,ICICIBANK.NS
2021-05-06,583.0206329483368,590.8064807806612,579.5871290134854,588.2434692382812,16949763,ICICIBANK.NS
2021-05-07,591.9188082591196,594.6269217191755,583.8911630254934,587.1795654296875,10941083,ICICIBANK.NS
2021-05-10,590.9516354734636,596.7547611900607,590.9516354734636,593.1278076171875,12060808,ICICIBANK.NS
2021-05-11,586.5024839749,592.7892023000195,583.4558199428291,589.8392333984375,13818480,ICICIBANK.NS
2021-05-12,583.4075489478822,586.744357841801,573.7356733321429,575.2348022460938,14785569,ICICIBANK.NS
2021-05-14,572.5749681463511,582.1984950424604,571.7044758318025,577.7010498046875,12675754,ICICIBANK.NS
2021-05-17,583.4558798556767,604.0086149521262,581.4731572175665,603.1381225585938,20453101,ICICIBANK.NS
2021-05-18,607.3938303020267,614.6477375110477,605.4594550462878,612.4232177734375,19242627,ICICIBANK.NS
2021-05-19,606.5233143390998,613.1969323259727,602.8963608750266,604.927490234375,13911576,ICICIBANK.NS
2021-05-20,607.442181031065,612.1330764700582,596.41627743557,598.30224609375,13900762,ICICIBANK.NS
2021-05-21,601.8808360468204,622.8204713519477,601.8808360468204,621.3696899414062,23975898,ICICIBANK.NS
2021-05-24,622.1434410610717,632.0087666628555,617.0657060193762,626.10888671875,20323003,ICICIBANK.NS
2021-05-25,628.768647837575,630.6063279276439,621.418045542195,628.9620971679688,14884778,ICICIBANK.NS
2021-05-26,628.0431795120239,635.1036954879761,622.1917069435119,631.08984375,14487031,ICICIBANK.NS
2021-05-27,629.7358551210899,634.958692042569,626.8342921719235,630.84814453125,23349546,ICICIBANK.NS
2021-05-28,636.4578270895487,638.3438548307658,618.2747109099502,621.9500122070312,14191446,ICICIBANK.NS
2021-05-31,622.6269768391497,643.1797119969469,622.6269768391497,641.0035400390625,21786138,ICICIBANK.NS
2021-06-01,642.7444879173929,643.083038986402,627.0760374749445,628.7686157226562,14123196,ICICIBANK.NS
2021-06-02,627.221090506757,628.0431762645302,620.0638794307896,627.0759887695312,16025108,ICICIBANK.NS
2021-06-03,632.0088308867424,632.2022802382879,623.5942858703684,628.913818359375,11805702,ICICIBANK.NS
2021-06-04,631.5734701538852,633.4111501118738,618.4197430867815,621.6114501953125,15111572,ICICIBANK.NS
2021-06-07,624.0294673987062,628.6719561917866,623.1106273485517,626.9310302734375,7556341,ICICIBANK.NS
2021-06-08,626.737577151418,626.737577151418,616.4854120023522,621.3213500976562,11912935,ICICIBANK.NS
2021-06-09,623.2556700607997,624.416247874786,608.1675091221133,615.2279663085938,15823094,ICICIBANK.NS
2021-06-10,614.5993118989177,621.3212768655952,610.2953156948982,619.3869018554688,10712418,ICICIBANK.NS
2021-06-11,622.8688320240907,623.4007734126527,610.7789866820082,614.8411865234375,9015059,ICICIBANK.NS
2021-06-14,614.8412065426007,615.2280461866741,602.8964035362329,614.3092651367188,10170497,ICICIBANK.NS
2021-06-15,615.4696982812247,624.9965298987814,615.1312062932516,624.1260375976562,11039987,ICICIBANK.NS
2021-06-16,623.7393497833037,627.8982449430603,616.67883259139,619.0968017578125,8601339,ICICIBANK.NS
2021-06-17,612.2781449404691,616.6304894714876,606.1365268263454,612.2297973632812,9720060,ICICIBANK.NS
2021-06-18,611.842853388987,615.7116037968401,600.3333563450919,609.715087890625,13820690,ICICIBANK.NS
2021-06-21,602.4127709849872,612.3264438510531,596.0293564598159,610.5371704101562,13407446,ICICIBANK.NS
2021-06-22,614.1641821095245,622.965566460633,608.8929974014642,610.1503295898438,15270093,ICICIBANK.NS
2021-06-23,612.9551231132912,614.1641075770254,602.9931029386095,604.2020874023438,10950633,ICICIBANK.NS
2021-06-24,606.4265790037326,615.4214111920364,603.9602626181005,613.2452392578125,12815724,ICICIBANK.NS
2021-06-25,615.2279690658137,628.6718994516805,615.2279690658137,627.7047119140625,14785922,ICICIBANK.NS
2021-06-28,629.6391403081229,631.5735155471648,624.9483039664254,628.9620971679688,12093491,ICICIBANK.NS
2021-06-29,625.09337709703,627.4629986866141,615.5666021943059,619.0968017578125,12225470,ICICIBANK.NS
2021-06-30,617.3558221248772,619.7737910812119,609.1347276733394,610.1986694335938,14276494,ICICIBANK.NS
2021-07-01,613.1486468432353,616.4854561745726,609.3765912456449,610.1503295898438,10517081,ICICIBANK.NS
2021-07-02,611.5043812565206,620.3057651080479,611.5043812565206,619.2418823242188,10999396,ICICIBANK.NS
2021-07-05,621.6598350736464,627.2211638199294,620.1607060876594,626.5924682617188,7358568,ICICIBANK.NS
2021-07-06,624.0294639213911,633.5078907862066,624.0294639213911,628.9620971679688,9209891,ICICIBANK.NS
2021-07-07,629.5423916613154,633.2660400670603,624.7064539746634,632.5406494140625,7741559,ICICIBANK.NS
2021-07-08,629.1554967770891,632.5406531778881,617.1623476298522,620.8377075195312,10782941,ICICIBANK.NS
2021-07-09,618.5164351893227,620.1123182519674,613.0034543748918,617.5975952148438,7069698,ICICIBANK.NS
2021-07-12,624.803125,628.913671875,621.321273612976,625.044921875,6992783,ICICIBANK.NS
